Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,610968,-,-,-,19.69,-100.18,-6,2926,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2019,1,7,8,30,76,512,7,5.9,0.11,1.4000000000000001,70.89,11,728
2019,1,7,9,0,95,639,7,5.4,0.11,1.9000000000000001,59.980000000000004,13,728
2019,1,7,9,30,64,918,0,5.4,0.11,2.2,54.78,14.4,728
2019,1,7,10,0,67,964,0,4.800000000000001,0.11,2.6,47.88,15.8,728
2019,1,7,10,30,69,995,0,4.800000000000001,0.11,2.7,45.22,16.7,728
2019,1,7,11,0,72,1018,0,3.9000000000000004,0.11,2.8000000000000003,40.33,17.5,727
2019,1,7,11,30,146,879,0,3.9000000000000004,0.11,2.8000000000000003,38.84,18.1,727
2019,1,7,12,0,188,815,0,3,0.11,2.9000000000000004,35.43,18.6,727
2019,1,7,12,30,331,534,7,3,0.11,2.8000000000000003,34.51,19,726
2019,1,7,13,0,331,527,7,2.1,0.11,2.8000000000000003,31.720000000000002,19.3,726
2019,1,7,13,30,304,566,7,2,0.11,2.8000000000000003,31.48,19.400000000000002,725
2019,1,7,14,0,281,585,7,1.1,0.11,2.8000000000000003,29.47,19.400000000000002,725
2019,1,7,14,30,225,666,7,1.1,0.11,2.8000000000000003,29.84,19.200000000000003,725
2019,1,7,15,0,194,665,7,0.30000000000000004,0.11,2.8000000000000003,28.63,18.900000000000002,725
2019,1,7,15,30,199,521,7,0.30000000000000004,0.11,2.7,29.91,18.2,725
2019,1,7,16,0,163,483,7,0.8,0.11,2.5,32.46,17.5,725
2019,1,7,16,30,148,282,7,0.8,0.11,2,36.61,15.600000000000001,725
2019,1,7,17,0,92,390,7,5.7,0.11,1.4000000000000001,58.54,13.700000000000001,725
2019,1,7,17,30,59,18,4,5.7,0.11,1.4000000000000001,58.54,13.700000000000001,725
2019,1,7,18,0,16,45,3,4.2,0.11,1.4000000000000001,69.72,9.5,726
2019,1,7,18,30,0,0,7,4.2,0.11,1.4000000000000001,74.07000000000001,8.6,726
2019,1,7,19,0,0,0,7,3.7,0.11,1.4000000000000001,76.05,7.7,727
2019,1,7,19,30,0,0,0,3.7,0.11,1.4000000000000001,79.77,7,727
2019,1,7,20,0,0,0,0,3.5,0.11,1.4000000000000001,83.01,6.2,727
2019,1,7,20,30,0,0,0,3.5,0.11,1.4000000000000001,87.12,5.5,727
2019,1,7,21,0,0,0,0,3.7,0.11,1.4000000000000001,92.88,4.800000000000001,727
2019,1,7,21,30,0,0,7,3.7,0.11,1.4000000000000001,96.18,4.3,727
2019,1,7,22,0,0,0,3,3.7,0.11,1.4000000000000001,100,3.7,727
2019,1,7,22,30,0,0,0,3.2,0.11,1.4000000000000001,100,3.2,727
2019,1,7,23,0,0,0,0,2.8000000000000003,0.11,1.3,100,2.8000000000000003,727
2019,1,7,23,30,0,0,0,2.4000000000000004,0.11,1.3,100,2.4000000000000004,727
2019,1,8,0,0,0,0,0,2,0.11,1.4000000000000001,100,2,727
2019,1,8,0,30,0,0,0,1.7000000000000002,0.11,1.3,100,1.7000000000000002,726
2019,1,8,1,0,0,0,0,1.5,0.11,1.3,100,1.5,726
2019,1,8,1,30,0,0,0,1.3,0.11,1.3,100,1.3,726
2019,1,8,2,0,0,0,0,1.2000000000000002,0.11,1.3,99.85000000000001,1.2000000000000002,726
2019,1,8,2,30,0,0,0,1.1,0.11,1.2000000000000002,100,1.1,726
2019,1,8,3,0,0,0,0,0.2,0.11,1.2000000000000002,94.62,1,726
2019,1,8,3,30,0,0,0,0.2,0.11,1.2000000000000002,95.99000000000001,0.8,726
2019,1,8,4,0,0,0,0,-0.30000000000000004,0.11,1.2000000000000002,93.42,0.6000000000000001,726
2019,1,8,4,30,0,0,0,-0.30000000000000004,0.11,1.2000000000000002,93.42,0.6000000000000001,726
2019,1,8,5,0,0,0,0,-0.5,0.11,1.2000000000000002,92.09,0.6000000000000001,726
2019,1,8,5,30,0,0,0,-0.5,0.11,1.2000000000000002,90.12,0.9,726
2019,1,8,6,0,0,0,0,-0.4,0.11,1.2000000000000002,89.4,1.1,727
2019,1,8,6,30,0,0,0,-0.4,0.11,1.1,86.25,1.6,727
2019,1,8,7,0,0,0,0,0.5,0.11,1,88.84,2.1,727
2019,1,8,7,30,17,84,3,0.5,0.11,1,76.06,4.3,727
2019,1,8,8,0,50,320,3,2.7,0.11,1.1,77.13,6.4,728
2019,1,8,8,30,50,770,0,2.7,0.11,1,66.85,8.5,728
2019,1,8,9,0,54,893,0,1.7000000000000002,0.11,0.9,54.300000000000004,10.600000000000001,728
2019,1,8,9,30,82,846,0,1.8,0.11,0.8,47.9,12.5,728
2019,1,8,10,0,63,996,0,0.2,0.11,0.7000000000000001,37.53,14.5,728
2019,1,8,10,30,66,1024,0,0.2,0.11,0.8,35.43,15.4,728
2019,1,8,11,0,68,1044,0,-0.4,0.11,0.9,31.810000000000002,16.400000000000002,728
2019,1,8,11,30,76,1045,0,-0.4,0.11,0.9,30.39,17.1,727
2019,1,8,12,0,71,1066,0,-0.7000000000000001,0.11,1,28.75,17.7,727
2019,1,8,12,30,72,1070,0,-0.7000000000000001,0.11,1.1,28.17,18,726
2019,1,8,13,0,73,1069,0,-0.9,0.11,1.2000000000000002,27.27,18.3,726
2019,1,8,13,30,72,1063,0,-0.9,0.11,1.2000000000000002,27.27,18.3,726
2019,1,8,14,0,71,1052,0,-1,0.11,1.3,26.830000000000002,18.400000000000002,725
2019,1,8,14,30,69,1039,0,-1,0.11,1.3,27.330000000000002,18.1,725
2019,1,8,15,0,68,1018,0,-1,0.11,1.4000000000000001,27.67,17.900000000000002,725
2019,1,8,15,30,64,991,0,-1,0.11,1.5,28.92,17.2,725
2019,1,8,16,0,60,953,0,0.1,0.11,1.5,32.71,16.6,726
2019,1,8,16,30,55,897,0,0.1,0.11,1.3,36.93,14.700000000000001,726
2019,1,8,17,0,48,811,0,5,0.11,1.2000000000000002,58.620000000000005,12.9,726
2019,1,8,17,30,38,662,0,5,0.11,1.2000000000000002,58.620000000000005,12.9,726
2019,1,8,18,0,24,345,0,3.8000000000000003,0.11,1.2000000000000002,71.53,8.700000000000001,726
2019,1,8,18,30,0,0,0,3.9000000000000004,0.11,1.3,76.65,7.7,727
2019,1,8,19,0,0,0,0,3.3000000000000003,0.11,1.5,79.03,6.7,727
2019,1,8,19,30,0,0,0,3.3000000000000003,0.11,1.5,83.5,5.9,727
2019,1,8,20,0,0,0,0,3.1,0.11,1.6,87.44,5,728
2019,1,8,20,30,0,0,0,3.1,0.11,1.7000000000000002,91.81,4.3,728
2019,1,8,21,0,0,0,0,2.9000000000000004,0.11,1.7000000000000002,94.60000000000001,3.7,728
2019,1,8,21,30,0,0,0,2.9000000000000004,0.11,1.8,98,3.2,728
2019,1,8,22,0,0,0,0,2.7,0.11,1.9000000000000001,100,2.7,728
2019,1,8,22,30,0,0,0,2.4000000000000004,0.11,1.9000000000000001,100,2.4000000000000004,728
2019,1,8,23,0,0,0,0,2.1,0.11,2,100,2.1,728
2019,1,8,23,30,0,0,0,1.9000000000000001,0.11,2,100,1.9000000000000001,728
2019,1,9,0,0,0,0,0,1.6,0.11,1.9000000000000001,100,1.6,728
2019,1,9,0,30,0,0,0,1.4000000000000001,0.11,1.8,100,1.4000000000000001,728
2019,1,9,1,0,0,0,0,1.3,0.11,1.7000000000000002,100,1.3,728
2019,1,9,1,30,0,0,0,1.2000000000000002,0.11,1.6,100,1.2000000000000002,727
2019,1,9,2,0,0,0,0,1.1,0.11,1.5,100,1.1,727
2019,1,9,2,30,0,0,0,0.9,0.11,1.4000000000000001,100,0.9,727
2019,1,9,3,0,0,0,0,0.6000000000000001,0.11,1.2000000000000002,100,0.6000000000000001,727
2019,1,9,3,30,0,0,0,0.4,0.11,1.2000000000000002,100,0.4,727
2019,1,9,4,0,0,0,0,0.2,0.11,1.2000000000000002,100,0.2,727
2019,1,9,4,30,0,0,0,-0.2,0.11,1.2000000000000002,100,-0.2,727
2019,1,9,5,0,0,0,0,-0.6000000000000001,0.11,1.3,100,-0.6000000000000001,728
2019,1,9,5,30,0,0,0,-0.8,0.11,1.4000000000000001,100,-0.8,728
2019,1,9,6,0,0,0,0,-1,0.11,1.5,100,-1,728
2019,1,9,6,30,0,0,0,-0.8,0.11,1.6,100,-0.8,728
2019,1,9,7,0,0,0,0,-0.9,0.11,1.8,98.27,-0.7000000000000001,728
2019,1,9,7,30,20,285,0,-0.9,0.11,2.5,87.01,1,729
2019,1,9,8,0,35,658,0,-0.9,0.11,3.2,77.32000000000001,2.7,729
2019,1,9,8,30,44,821,0,-0.9,0.11,3.3000000000000003,67.65,4.6000000000000005,729
2019,1,9,9,0,49,916,0,0.4,0.11,3.3000000000000003,65.68,6.4,729
2019,1,9,9,30,53,973,0,0.4,0.11,3.3000000000000003,58.480000000000004,8.1,729
2019,1,9,10,0,57,1013,0,1.4000000000000001,0.11,3.2,55.9,9.8,729
2019,1,9,10,30,60,1036,0,1.4000000000000001,0.11,3,51.27,11.100000000000001,729
2019,1,9,11,0,62,1050,0,1.9000000000000001,0.11,2.9000000000000004,48.68,12.4,729
2019,1,9,11,30,64,1062,0,1.9000000000000001,0.11,2.6,45.6,13.4,729
2019,1,9,12,0,67,1066,0,2,0.11,2.4000000000000004,43.38,14.3,728
2019,1,9,12,30,68,1066,0,2,0.11,2.2,42.01,14.8,728
2019,1,9,13,0,68,1063,0,2.1,0.11,2,40.800000000000004,15.4,727
2019,1,9,13,30,69,1055,0,2.1,0.11,1.8,40.54,15.5,727
2019,1,9,14,0,70,1042,0,2.2,0.11,1.6,40.300000000000004,15.700000000000001,727
2019,1,9,14,30,70,1026,0,2.2,0.11,1.5,40.300000000000004,15.700000000000001,727
2019,1,9,15,0,69,1001,0,2.2,0.11,1.3,40.36,15.600000000000001,727
2019,1,9,15,30,66,971,0,2.2,0.11,1.2000000000000002,41.4,15.200000000000001,727
2019,1,9,16,0,62,928,0,2.3000000000000003,0.11,1.1,42.82,14.8,727
2019,1,9,16,30,57,869,0,2.3000000000000003,0.11,0.9,46.57,13.5,727
2019,1,9,17,0,51,777,0,5.5,0.11,0.8,64.04,12.100000000000001,727
2019,1,9,17,30,40,625,0,5.5,0.11,0.8,64.04,12.100000000000001,727
2019,1,9,18,0,24,313,0,5.300000000000001,0.11,0.8,81.7,8.200000000000001,727
2019,1,9,18,30,0,0,0,5.300000000000001,0.11,1.1,86.39,7.4,728
2019,1,9,19,0,0,0,0,4.7,0.11,1.3,88.17,6.5,728
2019,1,9,19,30,0,0,0,4.7,0.11,1.5,93.17,5.7,728
2019,1,9,20,0,0,0,0,4.800000000000001,0.11,1.7000000000000002,98.66,5,728
2019,1,9,20,30,0,0,0,4.5,0.11,1.8,100,4.5,729
2019,1,9,21,0,0,0,0,4.1000000000000005,0.11,2,100,4.1000000000000005,729
2019,1,9,21,30,0,0,0,3.8000000000000003,0.11,2,100,3.8000000000000003,729
2019,1,9,22,0,0,0,0,3.4000000000000004,0.11,2,100,3.4000000000000004,729
2019,1,9,22,30,0,0,0,3.2,0.11,2,100,3.2,729
2019,1,9,23,0,0,0,0,2.9000000000000004,0.11,2,100,2.9000000000000004,728
2019,1,9,23,30,0,0,0,2.7,0.11,1.9000000000000001,100,2.7,728
2019,1,10,0,0,0,0,0,2.5,0.11,1.8,100,2.5,728
2019,1,10,0,30,0,0,0,2.5,0.11,1.7000000000000002,100,2.5,728
2019,1,10,1,0,0,0,0,2.4000000000000004,0.11,1.7000000000000002,100,2.4000000000000004,728
2019,1,10,1,30,0,0,0,2.3000000000000003,0.11,1.6,100,2.3000000000000003,728
2019,1,10,2,0,0,0,0,2.1,0.11,1.6,100,2.1,728
2019,1,10,2,30,0,0,0,1.8,0.11,1.5,100,1.8,728
2019,1,10,3,0,0,0,0,1.5,0.11,1.4000000000000001,100,1.5,727
2019,1,10,3,30,0,0,0,1.3,0.11,1.3,100,1.3,727
2019,1,10,4,0,0,0,0,1,0.11,1.3,100,1,727
2019,1,10,4,30,0,0,0,0.8,0.11,1.2000000000000002,100,0.8,727
2019,1,10,5,0,0,0,0,0.7000000000000001,0.11,1.2000000000000002,100,0.7000000000000001,727
2019,1,10,5,30,0,0,0,0.5,0.11,1.1,100,0.5,728
2019,1,10,6,0,0,0,0,0.30000000000000004,0.11,1.1,100,0.30000000000000004,728
2019,1,10,6,30,0,0,0,0.6000000000000001,0.11,1.2000000000000002,100,0.6000000000000001,728
2019,1,10,7,0,0,0,0,0.9,0.11,1.2000000000000002,100,0.9,728
2019,1,10,7,30,20,212,0,2.6,0.11,1.6,100,2.6,729
2019,1,10,8,0,40,562,0,3.3000000000000003,0.11,1.9000000000000001,93.14,4.3,729
2019,1,10,8,30,50,742,0,3.3000000000000003,0.11,1.6,80.52,6.4,729
2019,1,10,9,0,58,848,0,3.7,0.11,1.2000000000000002,71.62,8.5,729
2019,1,10,9,30,63,912,0,3.7,0.11,0.8,62.64,10.5,729
2019,1,10,10,0,67,956,0,2.9000000000000004,0.11,0.30000000000000004,52.32,12.4,729
2019,1,10,10,30,70,985,0,2.9000000000000004,0.11,0.4,48.07,13.700000000000001,729
2019,1,10,11,0,146,810,0,2.6,0.11,0.5,43.68,14.9,728
2019,1,10,11,30,114,923,0,2.6,0.11,0.8,41.77,15.600000000000001,728
2019,1,10,12,0,189,766,0,2.8000000000000003,0.11,1,40.77,16.2,727
2019,1,10,12,30,334,453,3,2.8000000000000003,0.11,1.1,39.74,16.6,727
2019,1,10,13,0,281,600,3,3.1,0.11,1.3,39.79,16.900000000000002,726
2019,1,10,13,30,228,664,3,3.1,0.11,1.4000000000000001,39.54,17,726
2019,1,10,14,0,266,547,3,3.4000000000000004,0.11,1.5,40.24,17,726
2019,1,10,14,30,283,405,3,3.4000000000000004,0.11,1.5,40.7,16.8,725
2019,1,10,15,0,257,416,3,3.5,0.11,1.6,41.27,16.7,725
2019,1,10,15,30,248,150,3,3.5,0.11,1.5,42.6,16.2,725
2019,1,10,16,0,177,39,4,3.6,0.11,1.5,44.480000000000004,15.700000000000001,725
2019,1,10,16,30,135,41,4,3.6,0.11,1.3,48.35,14.4,725
2019,1,10,17,0,89,43,4,6.7,0.11,1,64.8,13.200000000000001,725
2019,1,10,17,30,44,28,3,6.7,0.11,1,64.8,13.200000000000001,725
2019,1,10,18,0,18,87,4,7.300000000000001,0.11,0.7000000000000001,85.55,9.600000000000001,726
2019,1,10,18,30,0,0,3,7.300000000000001,0.11,0.7000000000000001,88.47,9.1,726
2019,1,10,19,0,0,0,0,6.5,0.11,0.6000000000000001,85.89,8.700000000000001,727
2019,1,10,19,30,0,0,0,6.5,0.11,0.5,87.05,8.5,727
2019,1,10,20,0,0,0,0,5.6000000000000005,0.11,0.4,82.28,8.4,727
2019,1,10,20,30,0,0,4,5.6000000000000005,0.11,0.4,83.4,8.200000000000001,727
2019,1,10,21,0,0,0,4,5,0.11,0.4,81.3,8,727
2019,1,10,21,30,0,0,4,5,0.11,0.5,82.97,7.7,727
2019,1,10,22,0,0,0,4,4.800000000000001,0.11,0.5,83.46000000000001,7.4,727
2019,1,10,22,30,0,0,0,4.800000000000001,0.11,0.6000000000000001,86.36,6.9,727
2019,1,10,23,0,0,0,0,4.6000000000000005,0.11,0.6000000000000001,88.24,6.4,727
2019,1,10,23,30,0,0,0,4.6000000000000005,0.11,0.7000000000000001,91.33,5.9,727
2019,1,11,0,0,0,0,4,4.4,0.11,0.7000000000000001,92.74,5.5,726
2019,1,11,0,30,0,0,4,4.4,0.11,0.7000000000000001,95.35000000000001,5.1000000000000005,726
2019,1,11,1,0,0,0,0,4.3,0.11,0.8,97.3,4.7,726
2019,1,11,1,30,0,0,0,4.3,0.11,0.8,99.35000000000001,4.4,726
2019,1,11,2,0,0,0,4,4.2,0.11,0.8,100,4.2,726
2019,1,11,2,30,0,0,4,4.1000000000000005,0.11,0.8,100,4.1000000000000005,726
2019,1,11,3,0,0,0,0,3.9000000000000004,0.11,0.8,100,3.9000000000000004,726
2019,1,11,3,30,0,0,4,3.9000000000000004,0.11,0.7000000000000001,100,3.9000000000000004,725
2019,1,11,4,0,0,0,0,3.9000000000000004,0.11,0.7000000000000001,100,3.9000000000000004,725
2019,1,11,4,30,0,0,0,3.8000000000000003,0.11,0.6000000000000001,100,3.8000000000000003,725
2019,1,11,5,0,0,0,0,3.8000000000000003,0.11,0.6000000000000001,100,3.8000000000000003,726
2019,1,11,5,30,0,0,0,3.8000000000000003,0.11,0.5,100,3.8000000000000003,726
2019,1,11,6,0,0,0,0,3.7,0.11,0.5,100,3.7,726
2019,1,11,6,30,0,0,0,4,0.11,0.5,100,4,726
2019,1,11,7,0,0,0,0,4.3,0.11,0.5,100,4.3,727
2019,1,11,7,30,20,146,0,4.800000000000001,0.11,0.8,91.37,6.1000000000000005,727
2019,1,11,8,0,47,461,0,5.800000000000001,0.11,1,86.32000000000001,7.9,727
2019,1,11,8,30,62,656,0,5.800000000000001,0.11,1.3,76.97,9.600000000000001,727
2019,1,11,9,0,70,777,0,5.6000000000000005,0.11,1.6,67.75,11.3,727
2019,1,11,9,30,82,826,0,5.6000000000000005,0.11,1.7000000000000002,63.02,12.4,727
2019,1,11,10,0,152,548,0,5.5,0.11,1.8,58.29,13.5,727
2019,1,11,10,30,237,364,3,5.5,0.11,1.9000000000000001,55.71,14.200000000000001,727
2019,1,11,11,0,256,356,3,5.5,0.11,2,53.2,15,727
2019,1,11,11,30,333,276,3,5.5,0.11,2.1,51.120000000000005,15.600000000000001,726
2019,1,11,12,0,269,536,3,5.7,0.11,2.3000000000000003,50.230000000000004,16.1,726
2019,1,11,12,30,330,345,3,5.7,0.11,2.5,49.52,16.3,725
2019,1,11,13,0,380,166,3,5.9,0.11,2.6,49.29,16.6,725
2019,1,11,13,30,319,327,3,5.9,0.11,2.7,49.53,16.5,724
2019,1,11,14,0,170,706,0,6,0.11,2.8000000000000003,50.24,16.400000000000002,724
2019,1,11,14,30,110,883,0,6,0.11,2.8000000000000003,51.21,16.1,724
2019,1,11,15,0,82,949,0,6.1000000000000005,0.11,2.9000000000000004,52.480000000000004,15.8,724
2019,1,11,15,30,79,916,0,6.1000000000000005,0.11,2.7,54.53,15.200000000000001,724
2019,1,11,16,0,74,871,0,6.2,0.11,2.6,57.29,14.600000000000001,724
2019,1,11,16,30,68,808,0,6.2,0.11,2.1,61.120000000000005,13.600000000000001,724
2019,1,11,17,0,59,713,0,8,0.11,1.6,73.42,12.600000000000001,724
2019,1,11,17,30,48,474,0,8,0.11,1.6,73.42,12.600000000000001,724
2019,1,11,18,0,26,255,0,8.8,0.1,0.9,96.08,9.4,724
2019,1,11,18,30,0,0,0,8.8,0.1,0.9,98.83,9,725
2019,1,11,19,0,0,0,0,8.3,0.1,0.8,98.60000000000001,8.5,725
2019,1,11,19,30,0,0,0,8.200000000000001,0.1,0.8,100,8.200000000000001,725
2019,1,11,20,0,0,0,0,7.7,0.1,0.7000000000000001,99.48,7.800000000000001,725
2019,1,11,20,30,0,0,0,7.5,0.1,0.7000000000000001,100,7.5,725
2019,1,11,21,0,0,0,0,7.1000000000000005,0.1,0.6000000000000001,100,7.1000000000000005,725
2019,1,11,21,30,0,0,0,6.800000000000001,0.1,0.6000000000000001,100,6.800000000000001,725
2019,1,11,22,0,0,0,0,6.5,0.1,0.6000000000000001,100,6.5,726
2019,1,11,22,30,0,0,0,6.300000000000001,0.1,0.5,100,6.300000000000001,726
2019,1,11,23,0,0,0,4,6.1000000000000005,0.1,0.5,100,6.1000000000000005,726
2019,1,11,23,30,0,0,0,5.9,0.1,0.5,100,5.9,725
2019,1,12,0,0,0,0,0,5.7,0.1,0.4,100,5.7,725
2019,1,12,0,30,0,0,0,5.6000000000000005,0.1,0.4,100,5.6000000000000005,725
2019,1,12,1,0,0,0,0,5.4,0.1,0.4,100,5.4,725
2019,1,12,1,30,0,0,4,5.2,0.1,0.4,100,5.2,725
2019,1,12,2,0,0,0,4,5,0.1,0.4,100,5,725
2019,1,12,2,30,0,0,4,4.800000000000001,0.1,0.4,100,4.800000000000001,725
2019,1,12,3,0,0,0,4,4.6000000000000005,0.1,0.5,100,4.6000000000000005,725
2019,1,12,3,30,0,0,0,4.5,0.1,0.5,100,4.5,725
2019,1,12,4,0,0,0,0,4.3,0.1,0.6000000000000001,100,4.3,725
2019,1,12,4,30,0,0,0,4.1000000000000005,0.1,0.6000000000000001,100,4.1000000000000005,725
2019,1,12,5,0,0,0,0,4,0.1,0.6000000000000001,100,4,725
2019,1,12,5,30,0,0,0,3.9000000000000004,0.1,0.6000000000000001,100,3.9000000000000004,725
2019,1,12,6,0,0,0,0,3.8000000000000003,0.1,0.7000000000000001,100,3.8000000000000003,726
2019,1,12,6,30,0,0,4,4,0.1,0.6000000000000001,100,4,726
2019,1,12,7,0,0,0,4,4.2,0.1,0.6000000000000001,100,4.2,726
2019,1,12,7,30,20,149,0,5.800000000000001,0.1,0.8,100,5.800000000000001,727
2019,1,12,8,0,44,478,0,7.5,0.1,1,100,7.5,727
2019,1,12,8,30,59,664,0,7.7,0.1,1,90.17,9.200000000000001,727
2019,1,12,9,0,89,647,0,7.7,0.1,1,80.59,10.9,727
2019,1,12,9,30,174,421,4,7.7,0.1,0.9,74.46000000000001,12.100000000000001,727
2019,1,12,10,0,96,854,0,7,0.1,0.9,66.15,13.200000000000001,727
2019,1,12,10,30,179,562,0,7,0.1,0.9,63.21,13.9,727
2019,1,12,11,0,327,180,4,6.7,0.1,0.9,59.39,14.5,727
2019,1,12,11,30,332,372,3,6.7,0.1,1,57.800000000000004,14.9,726
2019,1,12,12,0,365,268,3,6.5,0.1,1.2000000000000002,55.800000000000004,15.3,726
2019,1,12,12,30,300,81,4,6.5,0.1,1.3,55.01,15.5,725
2019,1,12,13,0,313,69,4,6.4,0.1,1.4000000000000001,53.9,15.700000000000001,725
2019,1,12,13,30,362,127,4,6.4,0.1,1.5,53.9,15.700000000000001,725
2019,1,12,14,0,245,96,4,6.300000000000001,0.1,1.6,53.53,15.700000000000001,724
2019,1,12,14,30,221,191,4,6.300000000000001,0.1,1.6,54.56,15.4,724
2019,1,12,15,0,133,8,4,6.2,0.1,1.6,55.11,15.200000000000001,724
2019,1,12,15,30,194,130,4,6.2,0.1,1.6,56.910000000000004,14.700000000000001,724
2019,1,12,16,0,184,97,4,6.4,0.1,1.6,59.57,14.200000000000001,725
2019,1,12,16,30,131,49,4,6.4,0.1,1.4000000000000001,63.14,13.3,725
2019,1,12,17,0,47,11,8,8.4,0.1,1.1,77.02,12.3,725
2019,1,12,17,30,26,0,4,8.4,0.1,1.1,77.02,12.3,725
2019,1,12,18,0,11,0,4,9.200000000000001,0.1,0.9,93.72,10.200000000000001,726
2019,1,12,18,30,0,0,4,9.200000000000001,0.1,1,96.26,9.8,726
2019,1,12,19,0,0,0,4,8.8,0.1,1.1,96.27,9.4,726
2019,1,12,19,30,0,0,4,8.9,0.1,1.2000000000000002,99.03,9,727
2019,1,12,20,0,0,0,4,8.700000000000001,0.1,1.3,100,8.700000000000001,727
2019,1,12,20,30,0,0,4,8.4,0.1,1.3,100,8.4,727
2019,1,12,21,0,0,0,0,8.1,0.1,1.3,100,8.1,727
2019,1,12,21,30,0,0,0,7.800000000000001,0.1,1.2000000000000002,100,7.800000000000001,727
2019,1,12,22,0,0,0,0,7.5,0.1,1.2000000000000002,100,7.5,727
2019,1,12,22,30,0,0,4,7.2,0.1,1.1,100,7.2,727
2019,1,12,23,0,0,0,4,6.9,0.1,1.1,100,6.9,727
2019,1,12,23,30,0,0,4,6.7,0.1,1.1,100,6.7,727
2019,1,13,0,0,0,0,4,6.4,0.1,1.1,100,6.4,727
2019,1,13,0,30,0,0,4,6.2,0.1,1.1,100,6.2,726
2019,1,13,1,0,0,0,4,6,0.1,1.2000000000000002,100,6,726
2019,1,13,1,30,0,0,4,5.9,0.1,1.2000000000000002,100,5.9,726
2019,1,13,2,0,0,0,4,5.7,0.1,1.3,100,5.7,726
2019,1,13,2,30,0,0,4,5.5,0.1,1.3,100,5.5,726
2019,1,13,3,0,0,0,0,5.4,0.1,1.4000000000000001,100,5.4,726
2019,1,13,3,30,0,0,4,5.2,0.1,1.4000000000000001,100,5.2,726
2019,1,13,4,0,0,0,4,5,0.1,1.4000000000000001,100,5,726
2019,1,13,4,30,0,0,4,4.800000000000001,0.1,1.3,100,4.800000000000001,726
2019,1,13,5,0,0,0,0,4.6000000000000005,0.1,1.3,100,4.6000000000000005,726
2019,1,13,5,30,0,0,3,4.4,0.1,1.3,100,4.4,726
2019,1,13,6,0,0,0,3,4.3,0.1,1.3,100,4.3,727
2019,1,13,6,30,0,0,3,4.4,0.1,1.4000000000000001,100,4.4,727
2019,1,13,7,0,0,0,0,4.6000000000000005,0.1,1.5,100,4.6000000000000005,727
2019,1,13,7,30,19,129,0,5.7,0.1,1.8,100,5.7,728
2019,1,13,8,0,50,431,0,6.800000000000001,0.1,2.1,100,6.800000000000001,728
2019,1,13,8,30,71,606,0,7.7,0.1,2,97.4,8.1,728
2019,1,13,9,0,87,707,0,7.800000000000001,0.1,1.9000000000000001,89.27,9.5,728
2019,1,13,9,30,98,786,0,7.800000000000001,0.1,1.7000000000000002,81.86,10.8,728
2019,1,13,10,0,105,841,0,7.2,0.1,1.5,71.45,12.200000000000001,728
2019,1,13,10,30,110,880,0,7.2,0.1,1.3,67.81,13,728
2019,1,13,11,0,149,742,0,6.7,0.1,1.2000000000000002,62.1,13.8,728
2019,1,13,11,30,246,281,3,6.6000000000000005,0.1,1,60.04,14.3,727
2019,1,13,12,0,244,41,4,6.4,0.1,0.9,57.25,14.8,727
2019,1,13,12,30,384,255,3,6.4,0.1,0.9,56.89,14.9,727
2019,1,13,13,0,364,283,3,6.4,0.1,0.9,56.28,15,726
2019,1,13,13,30,312,176,4,6.4,0.1,0.9,57.01,14.8,726
2019,1,13,14,0,288,150,4,6.6000000000000005,0.1,1,58.5,14.600000000000001,726
2019,1,13,14,30,290,293,4,6.5,0.1,1.1,60.02,14.200000000000001,726
2019,1,13,15,0,257,98,4,6.7,0.1,1.1,61.83,13.9,726
2019,1,13,15,30,199,54,4,6.7,0.1,1,64.29,13.3,726
2019,1,13,16,0,114,10,4,7,0.1,1,68.02,12.8,726
2019,1,13,16,30,51,9,4,7,0.1,0.9,71.68,12,726
2019,1,13,17,0,61,30,4,8.5,0.1,0.9,83.21000000000001,11.200000000000001,726
2019,1,13,17,30,47,38,4,8.5,0.1,0.9,83.21000000000001,11.200000000000001,726
2019,1,13,18,0,15,2,4,9.4,0.1,0.9,99.09,9.5,727
